HDF,datetime,CCGT,OTHER,OIL,COAL,NUCLEAR
FUELHH,2022-09-09 04:30:00,11997.0,323.0,0,978,5422
FUELHH,2022-09-09 05:00:00,12533.0,319.0,0,976,5420
FUELHH,2022-09-09 05:30:00,13539.0,318.0,0,974,5417
FUELHH,2022-09-09 06:00:00,14959.0,324.0,0,971,5417
FUELHH,2022-09-09 06:30:00,16238.0,358.0,0,975,5416
FUELHH,2022-09-09 07:00:00,17231.0,565.0,0,976,5419
FUELHH,2022-09-09 07:30:00,17484.0,839.0,0,974,5418
FUELHH,2022-09-09 08:00:00,17792.0,694.0,0,975,5414
FUELHH,2022-09-09 08:30:00,17870.0,744.0,0,973,5416
FUELHH,2022-09-09 09:00:00,17910.0,430.0,0,972,5414
FUELHH,2022-09-09 09:30:00,17807.0,378.0,0,971,5422
FUELHH,2022-09-09 10:00:00,17761.0,325.0,0,972,5401
FUELHH,2022-09-09 10:30:00,17282.0,282.0,0,975,5406
FUELHH,2022-09-09 11:00:00,17186.0,175.0,0,971,5405
FUELHH,2022-09-09 11:30:00,16587.0,165.0,0,973,5411
FUELHH,2022-09-09 12:00:00,16587.0,167.0,0,974,5407
FUELHH,2022-09-09 12:30:00,15946.0,168.0,0,975,5412
FUELHH,2022-09-09 13:00:00,15963.0,167.0,0,973,5402
FUELHH,2022-09-09 13:30:00,15346.0,171.0,0,973,5394
FUELHH,2022-09-09 14:00:00,15828.0,172.0,0,969,5399
FUELHH,2022-09-09 14:30:00,15932.0,174.0,0,973,5396
FUELHH,2022-09-09 15:00:00,16370.0,182.0,0,970,5372
FUELHH,2022-09-09 15:30:00,17080.0,181.0,0,975,5337
FUELHH,2022-09-09 16:00:00,17303.0,195.0,0,1039,5341
FUELHH,2022-09-09 16:30:00,17998.0,209.0,0,1288,5331
FUELHH,2022-09-09 17:00:00,18715.0,265.0,0,1440,5331
FUELHH,2022-09-09 17:30:00,18680.0,459.0,0,1461,5334
FUELHH,2022-09-09 18:00:00,18560.0,493.0,0,1464,5338
FUELHH,2022-09-09 18:30:00,18970.0,837.0,0,1460,5344
FUELHH,2022-09-09 19:00:00,18511.0,858.0,0,1468,5341
FUELHH,2022-09-09 19:30:00,19050.0,649.0,0,1465,5339
FUELHH,2022-09-09 20:00:00,18981.0,544.0,0,1469,5326
FUELHH,2022-09-09 20:30:00,18637.0,300.0,0,1468,5308
FUELHH,2022-09-09 21:00:00,18178.0,242.0,0,1476,5301
FUELHH,2022-09-09 21:30:00,17267.0,174.0,0,1313,5282
FUELHH,2022-09-09 22:00:00,16619.0,122.0,0,992,5265
FUELHH,2022-09-09 22:30:00,15138.0,127.0,0,983,5246
FUELHH,2022-09-09 23:00:00,13952.0,159.0,0,981,5233
FUELHH,2022-09-09 23:30:00,13153.0,159.0,0,977,5220
FUELHH,2022-09-10 00:00:00,13254.0,134.0,0,981,5216
FUELHH,2022-09-10 00:30:00,12841.0,123.0,0,969,5199
FUELHH,2022-09-10 01:00:00,12954.0,121.0,0,960,5198
FUELHH,2022-09-10 01:30:00,12996.0,120.0,0,957,5194
FUELHH,2022-09-10 02:00:00,13119.0,122.0,0,969,5196
FUELHH,2022-09-10 02:30:00,12807.0,117.0,0,978,5199
FUELHH,2022-09-10 03:00:00,12416.0,116.0,0,982,5184
FUELHH,2022-09-10 03:30:00,12314.0,121.0,0,983,5173
FUELHH,2022-09-10 04:00:00,12641.0,114.0,0,983,5153
FUELHH,2022-09-10 04:30:00,12681.0,125.0,0,980,5136
FUELHH,2022-09-10 05:00:00,13037.0,120.0,0,978,5118
FUELHH,2022-09-10 05:30:00,13519.0,121.0,0,978,5099
FUELHH,2022-09-10 06:00:00,13275.0,116.0,0,977,5087
FUELHH,2022-09-10 06:30:00,13821.0,117.0,0,980,5067
FUELHH,2022-09-10 07:00:00,14643.0,168.0,0,981,5020
FUELHH,2022-09-10 07:30:00,15310.0,334.0,0,980,4984
FUELHH,2022-09-10 08:00:00,15096.0,225.0,0,981,4968
FUELHH,2022-09-10 08:30:00,15665.0,279.0,0,980,4949
FUELHH,2022-09-10 09:00:00,15584.0,202.0,0,975,4939
FUELHH,2022-09-10 09:30:00,15654.0,153.0,0,978,4943
FUELHH,2022-09-10 10:00:00,15557.0,146.0,0,976,4754
FUELHH,2022-09-10 10:30:00,15538.0,123.0,0,978,4750
FUELHH,2022-09-10 11:00:00,15353.0,141.0,0,981,4749
FUELHH,2022-09-10 11:30:00,15537.0,124.0,0,980,4743
FUELHH,2022-09-10 12:00:00,15576.0,121.0,0,978,4750
FUELHH,2022-09-10 12:30:00,15593.0,120.0,0,973,4751
FUELHH,2022-09-10 13:00:00,15858.0,147.0,0,969,4756
FUELHH,2022-09-10 13:30:00,15740.0,116.0,0,950,4750
FUELHH,2022-09-10 14:00:00,15911.0,116.0,0,954,4749
FUELHH,2022-09-10 14:30:00,15853.0,116.0,0,962,4747
FUELHH,2022-09-10 15:00:00,16195.0,116.0,0,964,4744
FUELHH,2022-09-10 15:30:00,16488.0,132.0,0,967,4742
FUELHH,2022-09-10 16:00:00,16170.0,192.0,0,1039,4765
FUELHH,2022-09-10 16:30:00,16442.0,379.0,0,1269,4777
FUELHH,2022-09-10 17:00:00,16752.0,461.0,0,1447,4784
FUELHH,2022-09-10 17:30:00,16635.0,605.0,0,1479,4785
FUELHH,2022-09-10 18:00:00,16363.0,501.0,0,1469,4785
FUELHH,2022-09-10 18:30:00,16645.0,536.0,0,1454,4791
FUELHH,2022-09-10 19:00:00,16561.0,574.0,0,1458,4799
FUELHH,2022-09-10 19:30:00,16499.0,666.0,0,1460,4797
FUELHH,2022-09-10 20:00:00,16762.0,636.0,0,1459,4799
FUELHH,2022-09-10 20:30:00,16333.0,458.0,0,1460,4798
FUELHH,2022-09-10 21:00:00,16564.0,453.0,0,1461,4794
FUELHH,2022-09-10 21:30:00,16298.0,206.0,0,1463,4791
FUELHH,2022-09-10 22:00:00,16600.0,174.0,0,1453,4797
FUELHH,2022-09-10 22:30:00,16143.0,135.0,0,1333,4789
FUELHH,2022-09-10 23:00:00,15959.0,144.0,0,853,4791
FUELHH,2022-09-10 23:30:00,15186.0,232.0,0,502,4783
FUELHH,2022-09-11 00:00:00,15080.0,240.0,0,499,4791
FUELHH,2022-09-11 00:30:00,14885.0,157.0,0,502,4793
FUELHH,2022-09-11 01:00:00,14746.0,125.0,0,500,4798
FUELHH,2022-09-11 01:30:00,14335.0,140.0,0,499,4795
FUELHH,2022-09-11 02:00:00,14112.0,159.0,0,501,4792
FUELHH,2022-09-11 02:30:00,13838.0,131.0,0,501,4791
FUELHH,2022-09-11 03:00:00,14103.0,116.0,0,500,4802
FUELHH,2022-09-11 03:30:00,14139.0,133.0,0,500,4805
FUELHH,2022-09-11 04:00:00,14208.0,116.0,0,500,4804
FUELHH,2022-09-11 04:30:00,14259.0,118.0,0,501,4799
FUELHH,2022-09-11 05:00:00,14083.0,116.0,0,500,4801
FUELHH,2022-09-11 05:30:00,14008.0,116.0,0,499,4801
FUELHH,2022-09-11 06:00:00,14184.0,120.0,0,498,4795
FUELHH,2022-09-11 06:30:00,14242.0,167.0,0,499,4797
FUELHH,2022-09-11 07:00:00,13756.0,175.0,0,499,4792
FUELHH,2022-09-11 07:30:00,14327.0,203.0,0,501,4793
FUELHH,2022-09-11 08:00:00,14244.0,147.0,0,500,4789
FUELHH,2022-09-11 08:30:00,14561.0,295.0,0,500,4795
FUELHH,2022-09-11 09:00:00,14591.0,178.0,0,499,4793
FUELHH,2022-09-11 09:30:00,14438.0,143.0,0,499,4792
FUELHH,2022-09-11 10:00:00,14226.0,142.0,0,500,4790
FUELHH,2022-09-11 10:30:00,14061.0,146.0,0,500,4789
FUELHH,2022-09-11 11:00:00,14149.0,164.0,0,500,4786
FUELHH,2022-09-11 11:30:00,14205.0,196.0,0,499,4793
FUELHH,2022-09-11 12:00:00,13716.0,146.0,0,500,4788
FUELHH,2022-09-11 12:30:00,13594.0,142.0,0,499,4788
FUELHH,2022-09-11 13:00:00,12877.0,143.0,0,500,4796
FUELHH,2022-09-11 13:30:00,12547.0,152.0,0,498,4793
FUELHH,2022-09-11 14:00:00,13161.0,149.0,0,498,4792
FUELHH,2022-09-11 14:30:00,13057.0,132.0,0,500,4781
FUELHH,2022-09-11 15:00:00,14079.0,120.0,0,499,4780
FUELHH,2022-09-11 15:30:00,14475.0,139.0,0,500,4776
FUELHH,2022-09-11 16:00:00,15262.0,141.0,0,499,4779
FUELHH,2022-09-11 16:30:00,15562.0,332.0,0,499,4775
FUELHH,2022-09-11 17:00:00,15651.0,639.0,0,498,4777
FUELHH,2022-09-11 17:30:00,15571.0,809.0,0,495,4775
FUELHH,2022-09-11 18:00:00,15731.0,838.0,0,494,4776
FUELHH,2022-09-11 18:30:00,15682.0,833.0,0,493,4775
FUELHH,2022-09-11 19:00:00,15637.0,800.0,0,495,4778
FUELHH,2022-09-11 19:30:00,15574.0,661.0,0,495,4778
FUELHH,2022-09-11 20:00:00,15797.0,581.0,0,495,4785
FUELHH,2022-09-11 20:30:00,15042.0,446.0,0,494,4782
FUELHH,2022-09-11 21:00:00,14979.0,293.0,0,495,4784
FUELHH,2022-09-11 21:30:00,14039.0,182.0,0,496,4779
FUELHH,2022-09-11 22:00:00,13453.0,128.0,0,498,4783
FUELHH,2022-09-11 22:30:00,12306.0,126.0,0,494,4788
FUELHH,2022-09-11 23:00:00,10907.0,125.0,0,495,4779
FUELHH,2022-09-11 23:30:00,9983.0,149.0,0,500,4772
FUELHH,2022-09-12 00:00:00,9744.0,132.0,0,574,4772
FUELHH,2022-09-12 00:30:00,9384.0,149.0,0,730,4774
FUELHH,2022-09-12 01:00:00,9114.0,128.0,0,863,4779
FUELHH,2022-09-12 01:30:00,8794.0,124.0,0,919,4783
FUELHH,2022-09-12 02:00:00,8699.0,126.0,0,974,4783
FUELHH,2022-09-12 02:30:00,8511.0,126.0,0,977,4781
FUELHH,2022-09-12 03:00:00,8189.0,132.0,0,939,4783
FUELHH,2022-09-12 03:30:00,8302.0,131.0,0,939,4784
FUELHH,2022-09-12 04:00:00,8583.0,146.0,0,902,4785
FUELHH,2022-09-12 04:30:00,8806.0,142.0,0,974,4785
FUELHH,2022-09-12 05:00:00,9864.0,134.0,0,979,4783
FUELHH,2022-09-12 05:30:00,11414.0,125.0,0,974,4786
FUELHH,2022-09-12 06:00:00,12969.0,133.0,0,978,4781
FUELHH,2022-09-12 06:30:00,14456.0,161.0,0,977,4777
FUELHH,2022-09-12 07:00:00,14833.0,299.0,0,975,4776
FUELHH,2022-09-12 07:30:00,15611.0,573.0,0,976,4770
FUELHH,2022-09-12 08:00:00,15338.0,598.0,0,964,4766
FUELHH,2022-09-12 08:30:00,15612.0,681.0,0,975,4769
FUELHH,2022-09-12 09:00:00,15912.0,572.0,0,962,4770
FUELHH,2022-09-12 09:30:00,15808.0,254.0,0,972,4770
FUELHH,2022-09-12 10:00:00,15836.0,167.0,0,974,4770
FUELHH,2022-09-12 10:30:00,15378.0,167.0,0,902,4770
FUELHH,2022-09-12 11:00:00,14962.0,164.0,0,887,4780
FUELHH,2022-09-12 11:30:00,14728.0,145.0,0,899,4780
FUELHH,2022-09-12 12:00:00,15251.0,124.0,0,898,4759
FUELHH,2022-09-12 12:30:00,15574.0,114.0,0,898,4738
FUELHH,2022-09-12 13:00:00,16331.0,118.0,0,899,4735
FUELHH,2022-09-12 13:30:00,16185.0,115.0,0,936,4736
FUELHH,2022-09-12 14:00:00,15923.0,116.0,0,974,4738
FUELHH,2022-09-12 14:30:00,15668.0,114.0,0,948,4735
FUELHH,2022-09-12 15:00:00,16132.0,158.0,0,988,4728
FUELHH,2022-09-12 15:30:00,16498.0,173.0,0,1159,4725
FUELHH,2022-09-12 16:00:00,16547.0,249.0,0,1337,4756
FUELHH,2022-09-12 16:30:00,16696.0,400.0,0,1407,4774
FUELHH,2022-09-12 17:00:00,16571.0,533.0,0,1410,4784
FUELHH,2022-09-12 17:30:00,16666.0,807.0,0,1408,4782
FUELHH,2022-09-12 18:00:00,16172.0,915.0,0,1446,4782
FUELHH,2022-09-12 18:30:00,15633.0,738.0,0,1463,4776
FUELHH,2022-09-12 19:00:00,16412.0,720.0,0,1462,4782
FUELHH,2022-09-12 19:30:00,16112.0,902.0,0,1465,4780
FUELHH,2022-09-12 20:00:00,16310.0,790.0,0,1467,4783
FUELHH,2022-09-12 20:30:00,16391.0,694.0,0,1318,4779
FUELHH,2022-09-12 21:00:00,16957.0,492.0,0,992,4781
FUELHH,2022-09-12 21:30:00,16463.0,188.0,0,975,4789
FUELHH,2022-09-12 22:00:00,16792.0,130.0,0,973,4767
FUELHH,2022-09-12 22:30:00,15614.0,130.0,0,976,4764
FUELHH,2022-09-12 23:00:00,13359.0,127.0,0,973,4776
FUELHH,2022-09-12 23:30:00,11939.0,135.0,0,971,4771
FUELHH,2022-09-13 00:00:00,11636.0,130.0,0,979,4765
FUELHH,2022-09-13 00:30:00,11342.0,131.0,0,980,4762
FUELHH,2022-09-13 01:00:00,11307.0,140.0,0,977,4763
FUELHH,2022-09-13 01:30:00,11390.0,121.0,0,974,4770
FUELHH,2022-09-13 02:00:00,11085.0,117.0,0,969,4775
FUELHH,2022-09-13 02:30:00,10936.0,126.0,0,978,4770
FUELHH,2022-09-13 03:00:00,11054.0,119.0,0,971,4778
FUELHH,2022-09-13 03:30:00,10917.0,129.0,0,981,4766
FUELHH,2022-09-13 04:00:00,11049.0,120.0,0,976,4771
FUELHH,2022-09-13 04:30:00,11128.0,122.0,0,976,4775
FUELHH,2022-09-13 05:00:00,11731.0,120.0,0,968,4774
FUELHH,2022-09-13 05:30:00,12729.0,124.0,0,974,4770
FUELHH,2022-09-13 06:00:00,14611.0,130.0,0,1138,4769
FUELHH,2022-09-13 06:30:00,16062.0,188.0,0,1364,4770
FUELHH,2022-09-13 07:00:00,16936.0,299.0,0,1464,4767
FUELHH,2022-09-13 07:30:00,17213.0,723.0,0,1465,4763
FUELHH,2022-09-13 08:00:00,16984.0,787.0,0,1428,4761
FUELHH,2022-09-13 08:30:00,17045.0,766.0,0,1420,4760
FUELHH,2022-09-13 09:00:00,17074.0,610.0,0,1422,4773
FUELHH,2022-09-13 09:30:00,16805.0,374.0,0,1427,4769
FUELHH,2022-09-13 10:00:00,17172.0,301.0,0,1426,4766
FUELHH,2022-09-13 10:30:00,17147.0,219.0,0,1429,4761
FUELHH,2022-09-13 11:00:00,16649.0,162.0,0,1429,4765
FUELHH,2022-09-13 11:30:00,16686.0,126.0,0,1436,4768
FUELHH,2022-09-13 12:00:00,16480.0,119.0,0,1429,4776
FUELHH,2022-09-13 12:30:00,16748.0,124.0,0,1430,4777
FUELHH,2022-09-13 13:00:00,16912.0,115.0,0,1429,4772
FUELHH,2022-09-13 13:30:00,16867.0,116.0,0,1427,4773
FUELHH,2022-09-13 14:00:00,16598.0,116.0,0,1454,4772
FUELHH,2022-09-13 14:30:00,16878.0,115.0,0,1464,4776
FUELHH,2022-09-13 15:00:00,17219.0,157.0,0,1470,4771
FUELHH,2022-09-13 15:30:00,17357.0,193.0,0,1475,4771
FUELHH,2022-09-13 16:00:00,17252.0,365.0,0,1477,4770
FUELHH,2022-09-13 16:30:00,17405.0,646.0,0,1476,4763
FUELHH,2022-09-13 17:00:00,17368.0,866.0,0,1475,4765
FUELHH,2022-09-13 17:30:00,17707.0,994.0,0,1479,4763
FUELHH,2022-09-13 18:00:00,17999.0,1057.0,0,1479,4762
FUELHH,2022-09-13 18:30:00,18048.0,1077.0,0,1480,4761
FUELHH,2022-09-13 19:00:00,18078.0,1142.0,0,1480,4761
FUELHH,2022-09-13 19:30:00,18221.0,1125.0,0,1476,4753
FUELHH,2022-09-13 20:00:00,18178.0,1061.0,0,1479,4761
FUELHH,2022-09-13 20:30:00,17995.0,774.0,0,1476,4763
FUELHH,2022-09-13 21:00:00,17978.0,606.0,0,1471,4763
FUELHH,2022-09-13 21:30:00,17189.0,239.0,0,1470,4764
FUELHH,2022-09-13 22:00:00,17598.0,169.0,0,1475,4764
FUELHH,2022-09-13 22:30:00,16312.0,135.0,0,1351,4769
FUELHH,2022-09-13 23:00:00,16439.0,421.0,0,1013,4772
FUELHH,2022-09-13 23:30:00,16040.0,207.0,0,979,4668
FUELHH,2022-09-14 00:00:00,15933.0,138.0,0,977,4320
FUELHH,2022-09-14 00:30:00,15768.0,122.0,0,979,4298
FUELHH,2022-09-14 01:00:00,15740.0,125.0,0,977,4283
FUELHH,2022-09-14 01:30:00,15687.0,123.0,0,980,4283
FUELHH,2022-09-14 02:00:00,15918.0,125.0,0,982,4286
FUELHH,2022-09-14 02:30:00,15683.0,123.0,0,980,4288
FUELHH,2022-09-14 03:00:00,15404.0,122.0,0,980,4286
FUELHH,2022-09-14 03:30:00,15541.0,126.0,0,980,4285
FUELHH,2022-09-14 04:00:00,15507.0,124.0,0,979,4285
FUELHH,2022-09-14 04:30:00,15585.0,127.0,0,979,4290
FUELHH,2022-09-14 05:00:00,15920.0,122.0,0,979,4293
FUELHH,2022-09-14 05:30:00,16451.0,120.0,0,983,4297
FUELHH,2022-09-14 06:00:00,17291.0,254.0,0,1115,4292
FUELHH,2022-09-14 06:30:00,17668.0,655.0,0,1362,4292
FUELHH,2022-09-14 07:00:00,17993.0,844.0,0,1461,4291
FUELHH,2022-09-14 07:30:00,18181.0,965.0,0,1471,4290
FUELHH,2022-09-14 08:00:00,18236.0,923.0,0,1480,4290
FUELHH,2022-09-14 08:30:00,18194.0,929.0,0,1479,4292
FUELHH,2022-09-14 09:00:00,18065.0,861.0,0,1485,4288
FUELHH,2022-09-14 09:30:00,17808.0,829.0,0,1485,4293
FUELHH,2022-09-14 10:00:00,18085.0,770.0,0,1482,4289
FUELHH,2022-09-14 10:30:00,18046.0,703.0,0,1486,4294
FUELHH,2022-09-14 11:00:00,17278.0,648.0,0,1472,4294
FUELHH,2022-09-14 11:30:00,16985.0,515.0,0,1472,4289
FUELHH,2022-09-14 12:00:00,17461.0,336.0,0,1471,4296
FUELHH,2022-09-14 12:30:00,17306.0,274.0,0,1472,4298
FUELHH,2022-09-14 13:00:00,17273.0,252.0,0,1472,4295
FUELHH,2022-09-14 13:30:00,17125.0,201.0,0,1476,4296
FUELHH,2022-09-14 14:00:00,17429.0,183.0,0,1477,4299
FUELHH,2022-09-14 14:30:00,16584.0,175.0,0,1478,4301
FUELHH,2022-09-14 15:00:00,16167.0,205.0,0,1479,4300
FUELHH,2022-09-14 15:30:00,16750.0,222.0,0,1361,4299
FUELHH,2022-09-14 16:00:00,16878.0,254.0,0,1204,4301
FUELHH,2022-09-14 16:30:00,17265.0,316.0,0,1210,4295
FUELHH,2022-09-14 17:00:00,17096.0,536.0,0,1211,4293
FUELHH,2022-09-14 17:30:00,17077.0,768.0,0,1209,4294
FUELHH,2022-09-14 18:00:00,17079.0,834.0,0,1207,4293
FUELHH,2022-09-14 18:30:00,16965.0,824.0,0,1164,4291
FUELHH,2022-09-14 19:00:00,17141.0,862.0,0,975,4293
FUELHH,2022-09-14 19:30:00,17623.0,830.0,0,977,4292
FUELHH,2022-09-14 20:00:00,17246.0,711.0,0,978,4291
FUELHH,2022-09-14 20:30:00,17279.0,547.0,0,977,4295
FUELHH,2022-09-14 21:00:00,17129.0,401.0,0,977,4292
FUELHH,2022-09-14 21:30:00,16199.0,227.0,0,977,4293
FUELHH,2022-09-14 22:00:00,16112.0,218.0,0,980,4295
FUELHH,2022-09-14 22:30:00,15026.0,126.0,0,979,4294
FUELHH,2022-09-14 23:00:00,13847.0,125.0,0,978,4290
FUELHH,2022-09-14 23:30:00,12582.0,130.0,0,973,4288
FUELHH,2022-09-15 00:00:00,11963.0,126.0,0,976,4285
FUELHH,2022-09-15 00:30:00,11844.0,122.0,0,978,4291
FUELHH,2022-09-15 01:00:00,11678.0,125.0,0,985,4288
FUELHH,2022-09-15 01:30:00,11923.0,115.0,0,971,4292
FUELHH,2022-09-15 02:00:00,10968.0,113.0,0,969,4291
FUELHH,2022-09-15 02:30:00,10982.0,130.0,0,980,4286
FUELHH,2022-09-15 03:00:00,11460.0,112.0,0,971,4297
FUELHH,2022-09-15 03:30:00,11293.0,115.0,0,977,4292
FUELHH,2022-09-15 04:00:00,11904.0,116.0,0,971,4298
FUELHH,2022-09-15 04:30:00,12019.0,115.0,0,971,4297
FUELHH,2022-09-15 05:00:00,12551.0,117.0,0,966,4298
FUELHH,2022-09-15 05:30:00,12463.0,120.0,0,976,4296
FUELHH,2022-09-15 06:00:00,13410.0,180.0,0,979,4299
FUELHH,2022-09-15 06:30:00,14585.0,219.0,0,970,4303
FUELHH,2022-09-15 07:00:00,14875.0,444.0,0,902,4295
FUELHH,2022-09-15 07:30:00,16008.0,555.0,0,896,4297
FUELHH,2022-09-15 08:00:00,16398.0,469.0,0,894,4298
FUELHH,2022-09-15 08:30:00,16384.0,440.0,0,898,4292
FUELHH,2022-09-15 09:00:00,15997.0,386.0,0,889,4296
FUELHH,2022-09-15 09:30:00,15271.0,300.0,0,881,4296
FUELHH,2022-09-15 10:00:00,15317.0,287.0,0,948,4288
FUELHH,2022-09-15 10:30:00,15031.0,174.0,0,963,4299
FUELHH,2022-09-15 11:00:00,14331.0,164.0,0,967,4293
FUELHH,2022-09-15 11:30:00,13817.0,152.0,0,951,4297
FUELHH,2022-09-15 12:00:00,13825.0,121.0,0,976,4291
FUELHH,2022-09-15 12:30:00,13981.0,115.0,0,971,4298
FUELHH,2022-09-15 13:00:00,13415.0,119.0,0,975,4300
FUELHH,2022-09-15 13:30:00,12995.0,116.0,0,974,4300
FUELHH,2022-09-15 14:00:00,13021.0,116.0,0,976,4299
FUELHH,2022-09-15 14:30:00,12811.0,112.0,0,968,4300
FUELHH,2022-09-15 15:00:00,12460.0,112.0,0,966,4303
FUELHH,2022-09-15 15:30:00,12578.0,116.0,0,971,4303
FUELHH,2022-09-15 16:00:00,13595.0,141.0,0,972,4302
FUELHH,2022-09-15 16:30:00,14628.0,140.0,0,974,4302
FUELHH,2022-09-15 17:00:00,15611.0,158.0,0,975,4302
FUELHH,2022-09-15 17:30:00,15741.0,177.0,0,971,4297
FUELHH,2022-09-15 18:00:00,15870.0,334.0,0,977,4293
FUELHH,2022-09-15 18:30:00,15889.0,318.0,0,974,4295
FUELHH,2022-09-15 19:00:00,15915.0,320.0,0,972,4295
FUELHH,2022-09-15 19:30:00,15868.0,346.0,0,975,4291
FUELHH,2022-09-15 20:00:00,16020.0,273.0,0,966,4293
FUELHH,2022-09-15 20:30:00,15238.0,236.0,0,974,4288
FUELHH,2022-09-15 21:00:00,14422.0,122.0,0,974,4290
FUELHH,2022-09-15 21:30:00,13376.0,117.0,0,976,4292
FUELHH,2022-09-15 22:00:00,11572.0,114.0,0,970,4294
FUELHH,2022-09-15 22:30:00,9912.0,129.0,0,976,4295
FUELHH,2022-09-15 23:00:00,7090.0,119.0,0,968,4299
FUELHH,2022-09-15 23:30:00,5770.0,132.0,0,979,4295
FUELHH,2022-09-16 00:00:00,4604.0,118.0,0,970,4295
FUELHH,2022-09-16 00:30:00,3724.0,117.0,0,977,4289
FUELHH,2022-09-16 01:00:00,3471.0,115.0,0,975,4294
FUELHH,2022-09-16 01:30:00,3293.0,114.0,0,971,4298
FUELHH,2022-09-16 02:00:00,3092.0,114.0,0,965,4298
FUELHH,2022-09-16 02:30:00,3242.0,113.0,0,826,4293
FUELHH,2022-09-16 03:00:00,3118.0,121.0,0,795,4291
FUELHH,2022-09-16 03:30:00,3011.0,117.0,0,922,4297
FUELHH,2022-09-16 04:00:00,3375.0,123.0,0,886,4297
FUELHH,2022-09-16 04:30:00,3737.0,116.0,0,796,4304
FUELHH,2022-09-16 05:00:00,5353.0,115.0,0,892,4301
FUELHH,2022-09-16 05:30:00,5982.0,115.0,0,963,4307
FUELHH,2022-09-16 06:00:00,7234.0,157.0,0,970,4323
FUELHH,2022-09-16 06:30:00,8266.0,410.0,0,971,4315
FUELHH,2022-09-16 07:00:00,8046.0,594.0,0,968,4311
FUELHH,2022-09-16 07:30:00,8282.0,664.0,0,977,4307
FUELHH,2022-09-16 08:00:00,8493.0,555.0,0,977,4307
FUELHH,2022-09-16 08:30:00,8201.0,413.0,0,950,4312
FUELHH,2022-09-16 09:00:00,7642.0,199.0,0,955,4309
FUELHH,2022-09-16 09:30:00,7166.0,131.0,0,958,4304
FUELHH,2022-09-16 10:00:00,6565.0,126.0,0,893,4301
FUELHH,2022-09-16 10:30:00,5748.0,126.0,0,831,4300
FUELHH,2022-09-16 11:00:00,5090.0,133.0,0,852,4301
FUELHH,2022-09-16 11:30:00,4872.0,123.0,0,780,4304
FUELHH,2022-09-16 12:00:00,4771.0,165.0,0,777,4299
FUELHH,2022-09-16 12:30:00,4690.0,118.0,0,742,4302
FUELHH,2022-09-16 13:00:00,4395.0,126.0,0,670,4297
FUELHH,2022-09-16 13:30:00,4139.0,122.0,0,712,4305
FUELHH,2022-09-16 14:00:00,3943.0,130.0,0,789,4305
FUELHH,2022-09-16 14:30:00,4176.0,133.0,0,563,4310
FUELHH,2022-09-16 15:00:00,4128.0,148.0,0,483,4310
FUELHH,2022-09-16 15:30:00,4512.0,163.0,0,502,4306
FUELHH,2022-09-16 16:00:00,6072.0,137.0,0,480,4311
FUELHH,2022-09-16 16:30:00,7132.0,129.0,0,478,4305
FUELHH,2022-09-16 17:00:00,8857.0,145.0,0,500,4303
FUELHH,2022-09-16 17:30:00,10183.0,136.0,0,477,4307
FUELHH,2022-09-16 18:00:00,10290.0,179.0,0,580,4299
FUELHH,2022-09-16 18:30:00,10320.0,323.0,0,622,4301
FUELHH,2022-09-16 19:00:00,9670.0,265.0,0,568,4298
FUELHH,2022-09-16 19:30:00,9876.0,244.0,0,467,4297
FUELHH,2022-09-16 20:00:00,10189.0,177.0,0,495,4297
FUELHH,2022-09-16 20:30:00,9682.0,156.0,0,416,4298
FUELHH,2022-09-16 21:00:00,8728.0,157.0,0,400,4295
FUELHH,2022-09-16 21:30:00,8181.0,135.0,0,399,4298
FUELHH,2022-09-16 22:00:00,7347.0,142.0,0,353,4297
FUELHH,2022-09-16 22:30:00,6309.0,129.0,0,300,4303
FUELHH,2022-09-16 23:00:00,3825.0,113.0,0,256,4310
FUELHH,2022-09-16 23:30:00,3463.0,123.0,0,232,4311
FUELHH,2022-09-17 00:00:00,3574.0,118.0,0,230,4310
FUELHH,2022-09-17 00:30:00,3502.0,114.0,0,271,4313
FUELHH,2022-09-17 01:00:00,3551.0,117.0,0,301,4310
FUELHH,2022-09-17 01:30:00,3577.0,122.0,0,303,4307
FUELHH,2022-09-17 02:00:00,3574.0,120.0,0,306,4310
FUELHH,2022-09-17 02:30:00,3487.0,116.0,0,300,4311
FUELHH,2022-09-17 03:00:00,3602.0,135.0,0,307,4304
FUELHH,2022-09-17 03:30:00,3550.0,125.0,0,305,4308
FUELHH,2022-09-17 04:00:00,3525.0,117.0,0,304,4310
FUELHH,2022-09-17 04:30:00,3409.0,112.0,0,298,4312
FUELHH,2022-09-17 05:00:00,3412.0,112.0,0,297,4310
FUELHH,2022-09-17 05:30:00,3473.0,123.0,0,306,4310
FUELHH,2022-09-17 06:00:00,3494.0,155.0,0,299,4310
FUELHH,2022-09-17 06:30:00,3635.0,138.0,0,301,4313
FUELHH,2022-09-17 07:00:00,4697.0,120.0,0,345,4312
FUELHH,2022-09-17 07:30:00,5037.0,135.0,0,336,4314
FUELHH,2022-09-17 08:00:00,5250.0,143.0,0,231,4308
FUELHH,2022-09-17 08:30:00,5263.0,150.0,0,231,4311
FUELHH,2022-09-17 09:00:00,4480.0,121.0,0,230,4310
FUELHH,2022-09-17 09:30:00,4047.0,114.0,0,230,4311
FUELHH,2022-09-17 10:00:00,4379.0,117.0,0,58,4312
